batch,index,music,hashtag,author,likes,comments,shares,saves
4,12,original sound - Marrkadams,"marrkadams, comedyvideo, funny, fyp",marrkadams_69,97300,855,21000,2842
4,13,nhạc nền - man.tb,,mr.man.tb,277700,828,17500,3312
4,14,orijinal ses - 𝕯𝖆𝖗𝖐 𝕷𝖔𝖗𝖉 𝕸𝖚𝖘𝖎𝖈,"logoanimation, procreateanimation, procreatedreams, procreate, animationart, motiongraphicsanimation",nikaidowaa,350500,3911,39500,1220
4,16,som original - Gisele Miranda,"experimento, curiosidades, brincadeira",giselemiranda_ofc,81800,1019,7753,596
4,17,WHIP! - Tayo Ricci,,tayoricci,6669,78,348,15
4,22,оригинальный звук - scar1exa,,babbyy_leo_,9495,117,711,127
4,23,original sound - Funny facts,"fyp, boys, girls, signs, viral, fyp%E3%82%B7",funnyfactsvn,438500,11100,51900,167800
4,24,original sound - Sicrepto,"mm2, roblox, robloxfyp, funny, funnymoments, sicrepto",sicrepto,16800,246,3329,88
4,26,原声 - iPANDA 2.0,"couple, basketball, streetbasketball, ipandafashion, basketballgirl",ipanda757,63400,5177,4315,758
4,27,original sound - W Family,"wfamily, trivia, triviachallenge, familychallenge, familygamenight, gamenight, gametime, brotherandsister",wfamilyofficial,993900,8680,63900,1877
4,28,original sound - Comedy vids,"gheefunny, fyp, foryourpage",dre22white,49800,328,6698,1044
4,29,original sound - BABYFACE,"@cristalallure, parents, parenting, toddler",babyfaceniko,639100,849,28000,1236
5,0,Linea Del Perreo - Uzielito Mix & Yeri Mua & El Jordan 23,"giraldos, fyp",daniela_giraldo1,30200,95,1032,38
5,3,original sound - polo,"@kanyewestlover911, @adinross, @ishowspeed, adinross, ishowspeed, kanye, kanyewest, edit",polo_vfx,731200,1119,82100,1459
5,4,original sound - Dido12,"fyp, jamorant",_dido12jm,152600,545,12900,840
5,6,original sound - Hungry FAM,,hungry_fam,180100,395,12500,652
5,7,เสียงต้นฉบับ - 🤍 - chefbeam_TopchefOne31,"%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99, %E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81",baseathere,554200,24200,45300,23800
5,11,sonido original - Nacho DC,"humor, comedia, sketch, naachodc, argentina",naachodc,133600,390,10400,1404
5,15,original sound - Guinness World Records,"ice, cold, guinnessworldrecords",guinnessworldrecords,194300,818,5910,584
5,16,orijinal ses - caner,,kris8an,17600,328,1459,84
5,17,original sound - itxadib23,capcut,itxadib23,1,0,0,0
5,18,orijinal ses - caner,@panseriyusuf,kris8an,35600,551,2432,128
5,19,Reason - XO TEAM,,xoteam,69900,353,5328,254
5,21,original sound - Mario Mirante,,mariomirante,70300,665,1790,190
5,22,original sound - osakpoloosadiaye,,lisa_of_lagos,862200,63300,76900,72300
5,23,You Not Even The Fart - Affinity,"ampbestmoments, ampfunny, ray, icespice, icespicecult, asianboyray, rayandkai, rayfirststream, rayandkai, raystream, kaibestmoments",rayclippedd,579100,2088,62800,5254
5,24,original sound - Preston,,preston,101800,366,5096,125
